9;recuperación;-;N;N;-;6;nmod;;;;;;;;;;;;;;;;
10;del;-;PREP;PREP;-;12;case;;;;;;;;;;;;;;;;
11;el;-;ART;ART;-;12;det;;;;;;;;;;;;;;;;
12;piloto;-;N;N;-;9;nmod;;;;;;;;;;;;;;;;
13;.;-;PUNCT;PUNCT;-;4;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;Los;-;ART;ART;-;2;det;;;;;;;;;;;;;;;;
2;médicos;-;N;N;-;4;;;;;;;;;;;;;;;;;
3;se;-;P;P;-;4;;;;;;;;;;;;;;;;;
4;muestran;-;V;V;-;0;root;;;;;;;;;;;;;;;;
5;reticentes;-;N;N;-;4;;;;;;;;;;;;;;;;;
6;a;-;PREP;PREP;-;7;;;;;;;;;;;;;;;;;
7;abrir;-;V;V;-;5;;;;;;;;;;;;;;;;;
8;plazos;-;N;N;-;7;;;;;;;;;;;;;;;;;
9;,;-;PUNCT;PUNCT;-;13;punct;;;;;;;;;;;;;;;;
10;tanto;-;C;C;-;13;;;;;;;;;;;;;;;;;
11;para;-;PREP;PREP;-;13;;;;;;;;;;;;;;;;;
12;la;-;ART;ART;-;13;det;;;;;;;;;;;;;;;;
13;vida;-;N;N;-;8;nmod;;;;;;;;;;;;;;;;
14;normal;-;ADJ;ADJ;-;13;amod;;;;;;;;;;;;;;;;
15;como;-;C;C;-;18;;;;;;;;;;;;;;;;;
16;para;-;PREP;PREP;-;18;;;;;;;;;;;;;;;;;
17;su;-;POSS;POSS;-;18;;;;;;;;;;;;;;;;;
18;actividad;-;N;N;-;13;nmod;;;;;;;;;;;;;;;;
19;profesional;-;ADJ;ADJ;-;18;amod;;;;;;;;;;;;;;;;
20;.;-;PUNCT;PUNCT;-;4;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;No;-;ADV;ADV;-;2;advmod;;;;;;;;;;;;;;;;
2;habrá;-;V;V;-;0;root;;;;;;;;;;;;;;;;
3;dream team;-;N;N;-;2;;;;;;;;;;;;;;;;;
4;en;-;PREP;PREP;-;6;;;;;;;;;;;;;;;;;
5;el;-;ART;ART;-;6;det;;;;;;;;;;;;;;;;
6;Mundial;-;NPR;NPR;-;2;;;;;;;;;;;;;;;;;
7;de;-;PREP;PREP;-;8;case;;;;;;;;;;;;;;;;
8;baloncesto;-;N;N;-;6;nmod;;;;;;;;;;;;;;;;
9;que;-;P;P;-;11;;;;;;;;;;;;;;;;;
10;se;-;P;P;-;11;;;;;;;;;;;;;;;;;
11;disputará;-;V;V;-;8;;;;;;;;;;;;;;;;;
12;a partir del;-;PREP;PREP;-;13;;;;;;;;;;;;;;;;;
13;el 29 de julio;-;DATE;DATE;-;11;;;;;;;;;;;;;;;;;
14;en;-;PREP;PREP;-;15;;;;;;;;;;;;;;;;;
15;Atenas;-;NPR;NPR;-;11;;;;;;;;;;;;;;;;;
16;.;-;PUNCT;PUNCT;-;2;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;El;-;ART;ART;-;2;det;;;;;;;;;;;;;;;;
2;conflicto;-;N;N;-;4;;;;;;;;;;;;;;;;;
3;que;-;P;P;-;4;;;;;;;;;;;;;;;;;
4;enfrenta;-;V;V;-;0;root;;;;;;;;;;;;;;;;
5;a;-;PREP;PREP;-;7;;;;;;;;;;;;;;;;;
6;los;-;ART;ART;-;7;det;;;;;;;;;;;;;;;;
7;clubes;-;N;N;-;4;;;;;;;;;;;;;;;;;
8;y;-;C;C;-;7;;;;;;;;;;;;;;;;;
9;al;-;PREP;PREP;-;11;;;;;;;;;;;;;;;;;
10;el;-;ART;ART;-;11;det;;;;;;;;;;;;;;;;
11;sindicato;-;N;N;-;7;nmod;;;;;;;;;;;;;;;;
12;de;-;PREP;PREP;-;13;case;;;;;;;;;;;;;;;;
13;jugadores;-;N;N;-;11;nmod;;;;;;;;;;;;;;;;
14;de;-;PREP;PREP;-;16;case;;;;;;;;;;;;;;;;
15;la;-;ART;ART;-;16;det;;;;;;;;;;;;;;;;
16;NBA;-;NPR;NPR;-;13;nmod;;;;;;;;;;;;;;;;
17;ha;-;AUX;AUX;-;18;;;;;;;;;;;;;;;;;
18;acabado;-;V;V;-;4;;;;;;;;;;;;;;;;;
19;con;-;PREP;PREP;-;21;;;;;;;;;;;;;;;;;
20;la;-;ART;ART;-;21;det;;;;;;;;;;;;;;;;
21;esperanza;-;N;N;-;18;;;;;;;;;;;;;;;;;
22;de;-;PREP;PREP;-;24;;;;;;;;;;;;;;;;;
23;poder;-;AUX;AUX;-;24;;;;;;;;;;;;;;;;;
24;presenciar;-;V;V;-;21;;;;;;;;;;;;;;;;;
25;una;-;ART;ART;-;27;det;;;;;;;;;;;;;;;;
26;nueva;-;ADJ;ADJ;-;27;amod;;;;;;;;;;;;;;;;
27;selección;-;N;N;-;24;;;;;;;;;;;;;;;;;
28;estadounidense;-;ADJ;ADJ;-;27;amod;;;;;;;;;;;;;;;;
29;formada;-;V;V;-;35;;;;;;;;;;;;;;;;;
30;por;-;PREP;PREP;-;35;;;;;;;;;;;;;;;;;
31;algunos;-;P;P;-;35;;;;;;;;;;;;;;;;;
32;de;-;PREP;PREP;-;35;case;;;;;;;;;;;;;;;;
33;los;-;ART;ART;-;35;det;;;;;;;;;;;;;;;;
34;mejores;-;ADJ;ADJ;-;35;amod;;;;;;;;;;;;;;;;
35;jugadores;-;N;N;-;27;nmod;;;;;;;;;;;;;;;;
36;de;-;PREP;PREP;-;38;case;;;;;;;;;;;;;;;;
37;su;-;POSS;POSS;-;38;;;;;;;;;;;;;;;;;
38;Liga;-;NPR;NPR;-;35;nmod;;;;;;;;;;;;;;;;
39;profesional;-;ADJ;ADJ;-;38;amod;;;;;;;;;;;;;;;;
40;.;-;PUNCT;PUNCT;-;4;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;Nicklaus;-;NPR;NPR;-;3;;;;;;;;;;;;;;;;;
2;no;-;ADV;ADV;-;3;advmod;;;;;;;;;;;;;;;;
3;participará;-;V;V;-;0;root;;;;;;;;;;;;;;;;
4;en;-;PREP;PREP;-;6;;;;;;;;;;;;;;;;;
5;el;-;ART;ART;-;6;det;;;;;;;;;;;;;;;;
6;Open;-;NPR;NPR;-;3;;;;;;;;;;;;;;;;;
7;británico;-;ADJ;ADJ;-;6;amod;;;;;;;;;;;;;;;;
8;,;-;PUNCT;PUNCT;-;10;punct;;;;;;;;;;;;;;;;
9;tras;-;PREP;PREP;-;10;;;;;;;;;;;;;;;;;
10;disputar;-;V;V;-;3;;;;;;;;;;;;;;;;;
11;155;-;Q;Q;-;12;;;;;;;;;;;;;;;;;
12;grand slams;-;N;N;-;10;;;;;;;;;;;;;;;;;
13;consecutivos;-;ADJ;ADJ;-;12;amod;;;;;;;;;;;;;;;;
14;.;-;PUNCT;PUNCT;-;3;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;Los;-;ART;ART;-;2;det;;;;;;;;;;;;;;;;
2;hoteleros;-;N;N;-;3;;;;;;;;;;;;;;;;;
3;acusan;-;V;V;-;0;root;;;;;;;;;;;;;;;;
4;a;-;PREP;PREP;-;5;;;;;;;;;;;;;;;;;
5;Rato;-;NPR;NPR;-;3;;;;;;;;;;;;;;;;;
6;de;-;PREP;PREP;-;7;;;;;;;;;;;;;;;;;
7;perjudicar;-;V;V;-;3;;;;;;;;;;;;;;;;;
8;al;-;PREP;PREP;-;10;;;;;;;;;;;;;;;;;
9;el;-;ART;ART;-;10;det;;;;;;;;;;;;;;;;
10;sector;-;N;N;-;7;;;;;;;;;;;;;;;;;
11;turístico;-;ADJ;ADJ;-;10;amod;;;;;;;;;;;;;;;;
12;.;-;PUNCT;PUNCT;-;3;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;Seis;-;Q;Q;-;2;;;;;;;;;;;;;;;;;
2;firmas;-;N;N;-;5;;;;;;;;;;;;;;;;;
3;españolas;-;ADJ;ADJ;-;2;amod;;;;;;;;;;;;;;;;
4;podrán;-;AUX;AUX;-;5;;;;;;;;;;;;;;;;;
5;cotizar;-;V;V;-;0;root;;;;;;;;;;;;;;;;
6;en;-;PREP;PREP;-;8;;;;;;;;;;;;;;;;;
7;la;-;ART;ART;-;8;det;;;;;;;;;;;;;;;;
8;Bolsa;-;NPR;NPR;-;5;;;;;;;;;;;;;;;;;
9;conjunta;-;ADJ;ADJ;-;8;amod;;;;;;;;;;;;;;;;
10;europea;-;ADJ;ADJ;-;8;amod;;;;;;;;;;;;;;;;
11;.;-;PUNCT;PUNCT;-;5;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;Los;-;ART;ART;-;2;det;;;;;;;;;;;;;;;;
2;sindicatos;-;N;N;-;5;;;;;;;;;;;;;;;;;
3;de;-;PREP;PREP;-;4;case;;;;;;;;;;;;;;;;
4;Puerto_Rico;-;NPR;NPR;-;2;nmod;;;;;;;;;;;;;;;;
5;anuncian;-;V;V;-;0;root;;;;;;;;;;;;;;;;
6;nuevas;-;ADJ;ADJ;-;7;amod;;;;;;;;;;;;;;;;
7;movilizaciones;-;N;N;-;5;;;;;;;;;;;;;;;;;
8;.;-;PUNCT;PUNCT;-;5;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;Portavoces;-;NPR;NPR;-;4;;;;;;;;;;;;;;;;;
2;de;-;PREP;PREP;-;3;case;;;;;;;;;;;;;;;;
3;Sarobe;-;NPR;NPR;-;1;nmod;;;;;;;;;;;;;;;;
4;dijeron;-;V;V;-;0;root;;;;;;;;;;;;;;;;
5;que;-;C;C;-;7;;;;;;;;;;;;;;;;;
6;la;-;ART;ART;-;7;det;;;;;;;;;;;;;;;;
7;ciudad;-;N;N;-;4;;;;;;;;;;;;;;;;;
8;de;-;PREP;PREP;-;9;case;;;;;;;;;;;;;;;;
9;Lisboa;-;NPR;NPR;-;7;nmod;;;;;;;;;;;;;;;;
10;fue;-;AUX;AUX;-;11;;;;;;;;;;;;;;;;;
11;elegida;-;V;V;-;7;;;;;;;;;;;;;;;;;
12;para;-;PREP;PREP;-;14;;;;;;;;;;;;;;;;;
13;la;-;ART;ART;-;14;det;;;;;;;;;;;;;;;;
14;celebración;-;N;N;-;11;;;;;;;;;;;;;;;;;
15;de;-;PREP;PREP;-;17;case;;;;;;;;;;;;;;;;
16;la;-;ART;ART;-;17;det;;;;;;;;;;;;;;;;
17;Asamblea;-;NPR;NPR;-;14;nmod;;;;;;;;;;;;;;;;
18;por;-;PREP;PREP;-;19;;;;;;;;;;;;;;;;;
19;razones;-;N;N;-;11;;;;;;;;;;;;;;;;;
20;geográficas;-;ADJ;ADJ;-;19;amod;;;;;;;;;;;;;;;;
21;y;-;C;C;-;19;;;;;;;;;;;;;;;;;
22;porque;-;C;C;-;23;;;;;;;;;;;;;;;;;
23;ofrece;-;V;V;-;19;;;;;;;;;;;;;;;;;
24;seguridad;-;N;N;-;23;;;;;;;;;;;;;;;;;
25;a;-;PREP;PREP;-;27;;;;;;;;;;;;;;;;;
26;sus;-;POSS;POSS;-;27;;;;;;;;;;;;;;;;;
27;militantes;-;N;N;-;23;;;;;;;;;;;;;;;;;
28;.;-;PUNCT;PUNCT;-;4;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;José_Borrell;-;NPR;NPR;-;12;;;;;;;;;;;;;;;;;
2;,;-;PUNCT;PUNCT;-;1;punct;;;;;;;;;;;;;;;;
3;candidato;-;N;N;-;1;nmod;;;;;;;;;;;;;;;;
4;socialista;-;ADJ;ADJ;-;3;amod;;;;;;;;;;;;;;;;
5;a;-;PREP;PREP;-;7;;;;;;;;;;;;;;;;;
6;la;-;ART;ART;-;7;det;;;;;;;;;;;;;;;;
7;presidencia;-;N;N;-;3;nmod;;;;;;;;;;;;;;;;
8;del;-;PREP;PREP;-;10;case;;;;;;;;;;;;;;;;
9;el;-;ART;ART;-;10;det;;;;;;;;;;;;;;;;
10;Gobierno;-;NPR;NPR;-;7;nmod;;;;;;;;;;;;;;;;
11;,;-;PUNCT;PUNCT;-;1;punct;;;;;;;;;;;;;;;;
12;pidió;-;V;V;-;0;root;;;;;;;;;;;;;;;;
13;ayer;-;ADV;ADV;-;12;advmod;;;;;;;;;;;;;;;;
14;a;-;PREP;PREP;-;15;;;;;;;;;;;;;;;;;
15;CiU;-;NPR;NPR;-;12;;;;;;;;;;;;;;;;;
16;y;-;C;C;-;15;;;;;;;;;;;;;;;;;
17;al;-;PREP;PREP;-;19;;;;;;;;;;;;;;;;;
18;el;-;ART;ART;-;19;det;;;;;;;;;;;;;;;;
19;PP;-;NPR;NPR;-;15;nmod;;;;;;;;;;;;;;;;
20;que;-;C;C;-;22;;;;;;;;;;;;;;;;;
21;no;-;ADV;ADV;-;22;advmod;;;;;;;;;;;;;;;;
22;creen;-;V;V;-;12;;;;;;;;;;;;;;;;;
23;conflictos;-;N;N;-;22;;;;;;;;;;;;;;;;;
24;artificiales;-;ADJ;ADJ;-;23;amod;;;;;;;;;;;;;;;;
25;con;-;PREP;PREP;-;27;case;;;;;;;;;;;;;;;;
26;la;-;ART;ART;-;27;det;;;;;;;;;;;;;;;;
27;lengua;-;N;N;-;22;;;;;;;;;;;;;;;;;
28;catalana;-;ADJ;ADJ;-;27;amod;;;;;;;;;;;;;;;;
29;.;-;PUNCT;PUNCT;-;12;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;Un;-;ART;ART;-;2;det;;;;;;;;;;;;;;;;
2;niño;-;N;N;-;13;;;;;;;;;;;;;;;;;
3;de;-;PREP;PREP;-;5;case;;;;;;;;;;;;;;;;
4;cinco;-;Q;Q;-;5;;;;;;;;;;;;;;;;;
5;años;-;N;N;-;2;nmod;;;;;;;;;;;;;;;;
6;rescatado;-;V;V;-;2;;;;;;;;;;;;;;;;;
7;de;-;PREP;PREP;-;9;;;;;;;;;;;;;;;;;
8;una;-;ART;ART;-;9;det;;;;;;;;;;;;;;;;
9;piscina;-;N;N;-;6;;;;;;;;;;;;;;;;;
10;municipal;-;ADJ;ADJ;-;9;amod;;;;;;;;;;;;;;;;
11;de;-;PREP;PREP;-;12;case;;;;;;;;;;;;;;;;
12;Madrid;-;NPR;NPR;-;9;nmod;;;;;;;;;;;;;;;;
13;entra;-;V;V;-;0;root;;;;;;;;;;;;;;;;
14;en;-;PREP;PREP;-;15;;;;;;;;;;;;;;;;;
15;coma;-;N;N;-;13;;;;;;;;;;;;;;;;;
16;.;-;PUNCT;PUNCT;-;13;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;Garzón;-;NPR;NPR;-;2;;;;;;;;;;;;;;;;;
2;encarcela;-;V;V;-;0;root;;;;;;;;;;;;;;;;
3;a;-;PREP;PREP;-;5;;;;;;;;;;;;;;;;;
4;ocho;-;Q;Q;-;5;;;;;;;;;;;;;;;;;
5;directivos;-;N;N;-;2;;;;;;;;;;;;;;;;;
6;del;-;PREP;PREP;-;8;case;;;;;;;;;;;;;;;;
7;el;-;ART;ART;-;8;det;;;;;;;;;;;;;;;;
8;diario;-;N;N;-;5;nmod;;;;;;;;;;;;;;;;
9;Egin;-;NPR;NPR;-;8;nmod;;;;;;;;;;;;;;;;
10;por;-;PREP;PREP;-;11;;;;;;;;;;;;;;;;;
11;pertenencia;-;N;N;-;2;;;;;;;;;;;;;;;;;
12;a;-;PREP;PREP;-;13;;;;;;;;;;;;;;;;;
13;ETA;-;NPR;NPR;-;11;nmod;;;;;;;;;;;;;;;;
14;.;-;PUNCT;PUNCT;-;2;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;Ermua;-;NPR;NPR;-;2;;;;;;;;;;;;;;;;;
2;recuerda;-;V;V;-;0;root;;;;;;;;;;;;;;;;
3;en;-;PREP;PREP;-;4;;;;;;;;;;;;;;;;;
4;silencio;-;N;N;-;2;;;;;;;;;;;;;;;;;
5;a;-;PREP;PREP;-;6;;;;;;;;;;;;;;;;;
6;Miguel Ángel Blanco;-;NPR;NPR;-;2;;;;;;;;;;;;;;;;;
7;al;-;PREP;PREP;-;9;;;;;;;;;;;;;;;;;
8;el;-;ART;ART;-;9;det;;;;;;;;;;;;;;;;
9;año;-;N;N;-;2;;;;;;;;;;;;;;;;;
10;de;-;PREP;PREP;-;12;case;;;;;;;;;;;;;;;;
11;su;-;POSS;POSS;-;12;;;;;;;;;;;;;;;;;
12;asesinato;-;N;N;-;9;nmod;;;;;;;;;;;;;;;;
13;.;-;PUNCT;PUNCT;-;2;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;El;-;ART;ART;-;2;det;;;;;;;;;;;;;;;;
2;fuego;-;N;N;-;4;;;;;;;;;;;;;;;;;
3;se;-;P;P;-;4;;;;;;;;;;;;;;;;;
4;extiende;-;V;V;-;0;root;;;;;;;;;;;;;;;;
5;por;-;PREP;PREP;-;7;;;;;;;;;;;;;;;;;
6;un;-;ART;ART;-;7;det;;;;;;;;;;;;;;;;
7;frente;-;N;N;-;4;;;;;;;;;;;;;;;;;
8;de;-;PREP;PREP;-;10;case;;;;;;;;;;;;;;;;
9;40;-;Q;Q;-;10;;;;;;;;;;;;;;;;;
10;kilómetros;-;N;N;-;7;nmod;;;;;;;;;;;;;;;;
11;en;-;PREP;PREP;-;13;;;;;;;;;;;;;;;;;
12;el;-;ART;ART;-;13;det;;;;;;;;;;;;;;;;
13;centro;-;N;N;-;7;nmod;;;;;;;;;;;;;;;;
14;de;-;PREP;PREP;-;15;case;;;;;;;;;;;;;;;;
15;Cataluña;-;NPR;NPR;-;13;nmod;;;;;;;;;;;;;;;;
16;.;-;PUNCT;PUNCT;-;4;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;La;-;ART;ART;-;2;det;;;;;;;;;;;;;;;;
2;justicia;-;N;N;-;3;;;;;;;;;;;;;;;;;
3;requisa;-;V;V;-;0;root;;;;;;;;;;;;;;;;
4;documentos;-;N;N;-;3;;;;;;;;;;;;;;;;;
5;de;-;PREP;PREP;-;7;case;;;;;;;;;;;;;;;;
6;las;-;ART;ART;-;7;det;;;;;;;;;;;;;;;;
7;empresas;-;N;N;-;4;nmod;;;;;;;;;;;;;;;;
8;italianas;-;ADJ;ADJ;-;7;amod;;;;;;;;;;;;;;;;
9;de;-;PREP;PREP;-;10;case;;;;;;;;;;;;;;;;
10;Berlusconi;-;NPR;NPR;-;7;nmod;;;;;;;;;;;;;;;;
11;por;-;PREP;PREP;-;12;;;;;;;;;;;;;;;;;
12;contactos;-;N;N;-;3;;;;;;;;;;;;;;;;;
13;mafiosos;-;ADJ;ADJ;-;12;amod;;;;;;;;;;;;;;;;
14;.;-;PUNCT;PUNCT;-;3;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;Educación;-;NPR;NPR;-;2;;;;;;;;;;;;;;;;;
2;anuncia;-;V;V;-;0;root;;;;;;;;;;;;;;;;
3;más;-;ADV;ADV;-;4;;;;;;;;;;;;;;;;;
4;horas;-;N;N;-;2;;;;;;;;;;;;;;;;;
5;lectivas;-;ADJ;ADJ;-;4;amod;;;;;;;;;;;;;;;;
6;de;-;PREP;PREP;-;7;case;;;;;;;;;;;;;;;;
7;historia;-;N;N;-;4;nmod;;;;;;;;;;;;;;;;
8;,;-;PUNCT;PUNCT;-;7;punct;;;;;;;;;;;;;;;;
9;lengua;-;N;N;-;7;nmod;;;;;;;;;;;;;;;;
10;y;-;C;C;-;7;;;;;;;;;;;;;;;;;
11;matemáticas;-;N;N;-;7;nmod;;;;;;;;;;;;;;;;
12;en;-;PREP;PREP;-;13;;;;;;;;;;;;;;;;;
13;secundaria;-;N;N;-;2;;;;;;;;;;;;;;;;;
14;.;-;PUNCT;PUNCT;-;2;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;Un;-;ART;ART;-;2;det;;;;;;;;;;;;;;;;
2;taxista;-;N;N;-;3;;;;;;;;;;;;;;;;;
3;relata;-;V;V;-;0;root;;;;;;;;;;;;;;;;
4;los;-;ART;ART;-;5;det;;;;;;;;;;;;;;;;
5;hechos;-;N;N;-;3;;;;;;;;;;;;;;;;;
6;de;-;PREP;PREP;-;8;case;;;;;;;;;;;;;;;;
7;la;-;ART;ART;-;8;det;;;;;;;;;;;;;;;;
8;historia;-;N;N;-;5;nmod;;;;;;;;;;;;;;;;
9;negra;-;ADJ;ADJ;-;8;amod;;;;;;;;;;;;;;;;
10;más;-;C;C;-;13;;;;;;;;;;;;;;;;;
11;famosa;-;ADJ;ADJ;-;13;amod;;;;;;;;;;;;;;;;
12;de;-;C;C;-;13;;;;;;;;;;;;;;;;;
13;Madrid;-;NPR;NPR;-;8;nmod;;;;;;;;;;;;;;;;
14;.;-;PUNCT;PUNCT;-;3;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;El;-;ART;ART;-;2;det;;;;;;;;;;;;;;;;
2;taxista;-;N;N;-;4;;;;;;;;;;;;;;;;;
3;Ambrosio Ros;-;NPR;NPR;-;2;nmod;;;;;;;;;;;;;;;;
4;volvió;-;V;V;-;0;root;;;;;;;;;;;;;;;;
5;días;-;N;N;-;4;;;;;;;;;;;;;;;;;
6;después;-;ADJ;ADJ;-;5;amod;;;;;;;;;;;;;;;;
7;a;-;PREP;PREP;-;9;;;;;;;;;;;;;;;;;
8;la;-;ART;ART;-;9;det;;;;;;;;;;;;;;;;
9;cafetería;-;N;N;-;4;;;;;;;;;;;;;;;;;
10;Nápoli;-;NPR;NPR;-;9;nmod;;;;;;;;;;;;;;;;
11;.;-;PUNCT;PUNCT;-;4;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;Pablo;-;NPR;NPR;-;7;;;;;;;;;;;;;;;;;
2;,;-;PUNCT;PUNCT;-;1;punct;;;;;;;;;;;;;;;;
3;el;-;ART;ART;-;4;;;;;;;;;;;;;;;;;
4;encargado;-;N;N;-;1;nmod;;;;;;;;;;;;;;;;
5;,;-;PUNCT;PUNCT;-;1;punct;;;;;;;;;;;;;;;;
6;le;-;P;P;-;7;;;;;;;;;;;;;;;;;
7;enseñó;-;V;V;-;0;root;;;;;;;;;;;;;;;;
8;la;-;ART;ART;-;9;det;;;;;;;;;;;;;;;;
9;fotografía;-;N;N;-;7;;;;;;;;;;;;;;;;;
10;que;-;P;P;-;11;;;;;;;;;;;;;;;;;
11;traían;-;V;V;-;9;dobj;;;;;;;;;;;;;;;;
12;los;-;ART;ART;-;13;det;;;;;;;;;;;;;;;;
13;periódicos;-;N;N;-;11;;;;;;;;;;;;;;;;;
14;.;-;PUNCT;PUNCT;-;7;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;Se;-;P;P;-;2;;;;;;;;;;;;;;;;;
2;llamaba;-;V;V;-;0;root;;;;;;;;;;;;;;;;
3;Jarabo;-;NPR;NPR;-;2;;;;;;;;;;;;;;;;;
4;y;-;C;C;-;2;;;;;;;;;;;;;;;;;
5;había;-;AUX;AUX;-;6;;;;;;;;;;;;;;;;;
6;matado;-;V;V;-;2;;;;;;;;;;;;;;;;;
7;a;-;PREP;PREP;-;9;;;;;;;;;;;;;;;;;
8;cuatro;-;Q;Q;-;9;;;;;;;;;;;;;;;;;
9;personas;-;N;N;-;6;;;;;;;;;;;;;;;;;
10;.;-;PUNCT;PUNCT;-;2;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;Con;-;PREP;PREP;-;2;case;;;;;;;;;;;;;;;;
2;música;-;N;N;-;10;;;;;;;;;;;;;;;;;
3;y;-;C;C;-;2;;;;;;;;;;;;;;;;;
4;entrevistas;-;N;N;-;2;nmod;;;;;;;;;;;;;;;;
5;en;-;PREP;PREP;-;6;;;;;;;;;;;;;;;;;
6;español;-;N;N;-;2;nmod;;;;;;;;;;;;;;;;
7;,;-;PUNCT;PUNCT;-;2;punct;;;;;;;;;;;;;;;;
8;una;-;ART;ART;-;9;det;;;;;;;;;;;;;;;;
9;radio;-;N;N;-;10;;;;;;;;;;;;;;;;;
10;logra;-;V;V;-;0;root;;;;;;;;;;;;;;;;
11;el;-;ART;ART;-;13;det;;;;;;;;;;;;;;;;
12;primer;-;Q;Q;-;13;;;;;;;;;;;;;;;;;
13;puesto;-;N;N;-;10;;;;;;;;;;;;;;;;;
14;de;-;PREP;PREP;-;16;case;;;;;;;;;;;;;;;;
15;la;-;ART;ART;-;16;det;;;;;;;;;;;;;;;;
16;audiencia;-;N;N;-;13;nmod;;;;;;;;;;;;;;;;
17;neoyorquina;-;ADJ;ADJ;-;16;amod;;;;;;;;;;;;;;;;
18;.;-;PUNCT;PUNCT;-;10;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;El;-;ART;ART;-;2;det;;;;;;;;;;;;;;;;
2;incendio;-;N;N;-;4;;;;;;;;;;;;;;;;;
3;ha;-;AUX;AUX;-;4;;;;;;;;;;;;;;;;;
4;obligado;-;V;V;-;0;root;;;;;;;;;;;;;;;;
5;a;-;PREP;PREP;-;6;;;;;;;;;;;;;;;;;
6;desalojar;-;V;V;-;4;;;;;;;;;;;;;;;;;
7;a;-;PREP;PREP;-;9;;;;;;;;;;;;;;;;;
8;600;-;Q;Q;-;9;;;;;;;;;;;;;;;;;
9;personas;-;N;N;-;6;;;;;;;;;;;;;;;;;
10;.;-;PUNCT;PUNCT;-;4;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;Ermua;-;NPR;NPR;-;2;;;;;;;;;;;;;;;;;
2;reclama;-;V;V;-;0;root;;;;;;;;;;;;;;;;
3;la;-;ART;ART;-;4;det;;;;;;;;;;;;;;;;
4;movilización;-;N;N;-;2;;;;;;;;;;;;;;;;;
5;ciudadana;-;ADJ;ADJ;-;4;amod;;;;;;;;;;;;;;;;
6;para que;-;C;C;-;7;;;;;;;;;;;;;;;;;
7;ETA;-;NPR;NPR;-;2;;;;;;;;;;;;;;;;;
8;no;-;ADV;ADV;-;9;advmod;;;;;;;;;;;;;;;;
9;consiga;-;V;V;-;7;;;;;;;;;;;;;;;;;
10;inocular;-;V;V;-;9;;;;;;;;;;;;;;;;;
11;el;-;ART;ART;-;12;det;;;;;;;;;;;;;;;;
12;miedo;-;N;N;-;10;;;;;;;;;;;;;;;;;
13;.;-;PUNCT;PUNCT;-;2;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;Garzón;-;NPR;NPR;-;2;;;;;;;;;;;;;;;;;
2;ve;-;V;V;-;0;root;;;;;;;;;;;;;;;;
3;un;-;ART;ART;-;4;det;;;;;;;;;;;;;;;;
4;objetivo;-;N;N;-;2;;;;;;;;;;;;;;;;;
5;político militar;-;ADJ;ADJ;-;4;amod;;;;;;;;;;;;;;;;
6;común;-;ADJ;ADJ;-;4;amod;;;;;;;;;;;;;;;;
7;entre;-;PREP;PREP;-;8;;;;;;;;;;;;;;;;;
8;ETA;-;NPR;NPR;-;4;nmod;;;;;;;;;;;;;;;;
9;y;-;C;C;-;8;;;;;;;;;;;;;;;;;
10;KAS;-;NPR;NPR;-;8;nmod;;;;;;;;;;;;;;;;
11;.;-;PUNCT;PUNCT;-;2;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;Los;-;ART;ART;-;2;det;;;;;;;;;;;;;;;;
2;obispos;-;N;N;-;5;;;;;;;;;;;;;;;;;
3;de;-;PREP;PREP;-;4;case;;;;;;;;;;;;;;;;
